variancia_ao_quadrado,curtose,beta,alfa,beta_calc
1.0695835309330788,-0.03479366050643273,0.04845369379644282,0.4754674821638183,-0.04906503567236342
0.9986058344137966,0.010697580495637737,0.1903811339500019,0.46316085049762534,-0.07367829900474931
0.9688828888186162,0.04041919864783772,0.06435443386320837,0.4910852451990779,-0.01782950960184415
1.0897296084048584,0.05295210354361357,0.01672176595715813,0.4650589847287318,-0.06988203054253639
0.9912874129084385,-0.03881598068132286,0.2272604521966971,0.48846612533018574,-0.023067749339628518
1.0046340779679606,0.014676582175944919,-0.10232726389490243,0.5269626722582439,0.05392534451648778
0.998283364426533,0.052468778108618164,0.3010697427343918,0.47290733876408997,-0.05418532247182006
0.9721030977714509,0.08269452961942392,0.14095362447646997,0.4661434689161273,-0.06771306216774542
0.9998298396342489,-0.019771173063074077,0.08837145500146004,0.49870766328033345,-0.0025846734393331072
1.0285822466998664,0.04404905246509916,0.29110865787755325,0.480103272263592,-0.039793455472815986
0.9204454402768393,0.027101223981162104,-0.15604631759569387,0.5423010167497903,0.08460203349958051
0.9905972879688677,-0.06287484806941013,-0.04770019548606175,0.5037204059525567,0.007440811905113476
1.028458415331816,0.08465291284831666,0.185286348606039,0.48610073802428416,-0.027798523951431675
1.0454485187007998,-0.020415791651720916,-0.2217531563538999,0.4961648148129395,-0.007670370374120994
1.007469586882929,0.02006493491305905,0.11366255524510094,0.48707097713249503,-0.025858045735009938
0.9754626963573597,-0.09130587105811294,-0.029751002972513874,0.5070044605504862,0.014008921100972405
0.9721530062415211,0.13624481069569505,-0.19250772716778142,0.5460287470565905,0.0920574941131811
1.0110913285609515,-0.07800269447370178,-0.13545261311987078,0.49433523544166763,-0.011329529116664738
1.0157894861638321,-0.07868807851466642,-0.01293259424433757,0.5217889057597411,0.04357781151948226
0.9840904600253397,0.03347726694318709,0.3159583566043107,0.5286766757841307,0.05735335156826138
0.9613731042144653,-0.05320892885719264,-1.1082793264639796,0.9706701909784584,0.9413403819569168
0.8581761254070853,0.09361669613245693,-0.7712040802987901,0.982743038678707,0.9654860773574141
1.0977309524577659,-0.04504286512092337,-0.9245194544790644,0.9844678355985014,0.9689356711970027
1.1127553234789476,-0.1607871123825504,-1.0449462430691974,0.9711625308227394,0.9423250616454788
0.9674994398094998,0.07365631295083075,-1.0103486576573069,1.0033929471970349,1.0067858943940697
1.038409231953889,0.076732832525642,-0.9938478026487539,0.9938940201473174,0.9877880402946349
1.1712847135164617,-0.28374689653370666,-0.9601654289147562,0.9838670525213633,0.9677341050427266
1.772506053932858,0.41301779557989926,-1.148556390726349,1.0532541157593442,1.1065082315186885
1.2138593899888153,0.04076627457176096,-1.119349967635772,1.0177513033347392,1.0355026066694784
1.402961639951366,-0.1959507438971846,-1.0221555763618413,0.9750911363712342,0.9501822727424685
0.8154629853706933,0.01689347834995747,-1.3581033043856368,0.9826612479062768,0.9653224958125537
0.6963081613180485,-0.24206332570410627,-0.8634975602146147,0.9568479923336031,0.9136959846672061
1.297898884031653,-0.34394030687334176,-0.7800033822908198,0.987208642686502,0.974417285373004
0.7662668222994973,0.05445964424486238,-0.7603705350032444,0.9700968997662539,0.9401937995325078
0.6543288608319359,0.07585632058203062,-0.961610335470452,0.9379060897438549,0.8758121794877098
1.67887615012678,-0.14108171529219016,-0.8091779274310343,0.9930684600958586,0.9861369201917172
1.2115268991373975,0.20410467390818487,-1.09102518378627,0.9590868337410106,0.9181736674820211
0.819443265756817,0.11345911168418743,-1.015267443047234,0.9749423391626781,0.9498846783253563
0.9148233764954161,-0.04014944381499452,-1.0168790827638436,1.016511687127931,1.0330233742558619
1.313157264161553,-0.03766093971438833,-0.9207154771020587,0.9989254604384334,0.9978509208768669
2.0955640205474015,-0.7883110676291869,-1.9960142253296922,1.5292905353552686,2.058581070710537
0.370184708821064,0.16021980736762842,-2.2615675328964375,1.5009027960540602,2.0018055921081204
0.5410646648310051,-0.4534293352954992,-1.9111045265994702,1.4454183296871783,1.8908366593743566
0.4593123309372087,-0.07857257414044838,-2.1445548053306713,1.506411243378544,2.012822486757088
0.14446918785962048,-0.040503212503226305,-1.7667003559755887,1.4494774650167712,1.8989549300335424
2.1440145005389852,-1.1466604189271028,-2.014486450589509,1.531800232015437,2.063600464030874
0.7922390867482881,-1.1260426710506912,-1.9871053473246587,1.4473324723394578,1.8946649446789157
2.703860972162568,-1.000708151892046,-1.8905583804226977,1.4827374923560155,1.965474984712031
0.5240831709557031,-0.18851348349510832,-2.195126673161851,1.4644340037258965,1.928868007451793
0.9943933493795999,-0.7634119485965427,-1.8444947702923378,1.4788231116254158,1.9576462232508316
2.071364280370098,-0.39980736312373866,-2.307616423098276,1.5315708413398288,2.0631416826796576
0.23364158707859276,-0.9376953976001072,-1.819056508780551,1.468083546650599,1.936167093301198
0.9139844004704397,-0.23588456653137113,-2.0656662115890327,1.5189718238731702,2.0379436477463404
0.5366824951898909,0.4646905977718352,-1.85968910974204,1.5089805694112934,2.017961138822587
0.428961020890606,-0.26044627553833344,-2.0125112799461817,1.512518293486502,2.025036586973004
1.0462837922753445,-0.4909755055050051,-1.9993822694137988,1.5001941160899726,2.000388232179945
0.8199445904434218,-1.0383053817427677,-2.3109595274553,1.4814836975452852,1.9629673950905704
0.3096509425679688,-0.3375606341555484,-2.0624897749526117,1.4734687795599468,1.9469375591198936
0.6626109200518396,-0.5112623458560184,-1.8591012890975545,1.4950039415174219,1.9900078830348438
1.0983899138101507,-1.2822251937882463,-2.0543338758046206,1.4876047224756843,1.9752094449513686
