variancia,assimetria,curtose
1.0051828014693966,-0.06439067342524736,-0.0042118858395459036
1.0284863316957311,0.011296838190668198,-0.020150097686569612
1.0004086823075977,-0.07154192678645697,0.016816114457169462
1.0003716416516433,-0.03908719164841372,-0.01035593284671199
0.9929595554892144,0.0051013220480533835,0.03504565976133067
0.9987832604490702,-0.023206623985378268,-0.018225972671832125
0.9943941272344995,0.02399033606626201,-0.01153012945851506
0.983758418232438,-0.022776988750760476,0.030351305163301756
0.9940281770786037,0.05136216345432604,0.041332953682655216
0.991889356273981,0.006607046584302021,-0.017031083233709055
0.9961083951639802,0.019401488072041773,0.14691408369375925
0.9786188877594577,0.0010005014627655214,0.023184445657246755
1.0064588663500142,-0.009179902340270593,-0.1318478044263709
0.9958306646506224,0.04768493308533642,0.013124347595518504
0.9916562582610222,-0.006665186236074942,0.0950167390004868
0.9952906485938638,0.04183108777492832,0.021011702179589253
1.0022380383342728,-0.03982036706744566,0.03031671922007284
1.006417796900697,0.03794427210955939,0.01524922189633049
1.0046107627742813,-0.040644140050927105,-0.0199176270094914
1.020234155091169,0.03761728009464215,0.021633858974297482
0.9550067306190085,-0.019013412556676473,0.019699222871236266
1.0680566882834672,0.05139131101597444,-0.22322602378324197
1.1534629146675535,0.2212161203411345,-0.020321765565276984
1.0296746273482045,0.027332190198178397,-0.0446438166906038
0.9308725112969523,0.0721215336723319,-0.14626445000491461
0.981843820676725,-0.014204637831519856,-0.037287349776279566
0.8724903134799514,-0.01717602133872723,-0.08841392322661923
1.2323851558482972,0.17441307037961856,-0.030421138309176143
0.9452676059436993,0.040191445832796414,-0.17487543440092956
0.9130496859556562,-0.07625028209792167,-0.1548199192024633
0.8816055281555244,0.006262235140107596,-0.20770733594096313
0.9250377649301441,-0.17017521502475813,-0.011491913408983923
1.0749981994853561,0.11849626677301042,-0.03668662405816736
0.9638205599879399,0.0006803379900609869,-0.006407104040990763
1.0976034118509177,-0.1022515433751988,0.2820082789402498
1.147987162805901,0.15985268222771734,-0.07324594865533118
1.0041087915338043,-0.039773150656618225,-0.057379032796073925
0.7742331183401611,-0.10602189615303771,-0.105225773968177
0.9505901524124934,0.09840936776546827,-0.11613782611645007
0.8903271059977365,-0.12712078604876825,0.17191138421585617
0.8992732319809137,-0.29796005338663867,-0.6089055818427869
0.9132249248458758,-0.1510344308645024,-0.9518020663961071
0.5864609279695949,-0.45978969938443875,-0.7421812783843778
0.8592200372947091,0.760315509510986,0.4753923321433424
0.2586596212762798,0.3389987773561393,0.6582529459040525
0.5447749344912242,0.34624886340101463,-0.4609583914866464
0.7491439748861615,-0.21525956815171285,-0.7186464287939405
1.5289478067150384,-0.15866014589426622,-1.2763941233349037
0.7992140068244086,-1.0182388677758856,0.9863213017514387
0.348135020251472,-0.1610565350578753,-0.4840915864345918
1.1487470137629807,-0.10650098380541655,-0.676047325069661
0.2990114270948598,0.7491289201129909,0.8425208479293405
1.9658694257983613,-0.13264302575453546,-0.8018643746023235
0.4165342138389546,0.04503990381020781,-0.793749534661027
0.7763617480025352,0.1538321692383165,-1.1485737066406632
0.5086905319933577,-0.6371645352838057,0.30528171150711847
0.3389814673634595,0.39142237132283375,-0.5101962560354965
1.5932360105076175,-0.25499754580582285,-0.7371650111751276
2.032598278449827,-0.3471753368044321,-1.2297962345156188
0.4445760190802287,-0.3132783295329149,-0.4785722668508092
