variancia,assimetria,curtose
3.507259007413792e-07,-0.512949845763279,-0.6337758028965452
3.230293558519103e-07,-0.14525542312702727,-1.1026469186362058
1.7980112378998608e-07,0.294810229990557,-0.3018600593985581
1.021967632289166e-06,0.23343935295889695,-1.2183307636241647
3.7033555381331525e-07,0.5706054571345965,-0.4226323209490688
9.388723413259164e-07,-0.4756335846992594,-1.06980154952549
8.481739504573515e-07,-0.05110953718162331,-0.9757527417194485
2.5457349869322724e-07,0.12530413103100282,-0.626486279346135
4.1046015553013147e-07,0.1747547623093575,-0.4054197162064779
4.1833349502328895e-07,0.22109165936687372,0.06638056880956666
1.3976424599082045e-06,-1.0996685477274775,0.5468605952324403
1.0159477296848466e-06,-1.1674240091631496,0.9055362159120963
8.718082260525017e-07,0.04907544516976341,-0.91160543058461
2.597330782475883e-06,0.3836086935123789,-0.46932181815790885
3.509109122712821e-06,-0.022976419317906248,-1.2200525707731626
2.5469731760318235e-06,0.45413022703597994,-0.3313164588905173
3.477436084711613e-06,0.17958387947834734,0.290574634357077
2.531009071378668e-06,-0.6736848179949259,-1.0496429732197612
5.555009736123803e-06,-0.15992185813431048,-1.4169958336092867
1.9032014000145423e-06,-0.23570934291288384,-0.7066842380983753
1.1099933394524085e-05,0.0778367320862608,-1.1222413136997538
1.0184860322644574e-05,-1.1502334525350593,0.571479442431309
2.4584888720033175e-06,0.5159586299964708,0.6494098585845292
7.1697142789124845e-06,0.05170279276911078,-0.8070812684014173
1.64043855061772e-05,-1.1796404982427713,-0.11055339515573381
6.858896318377569e-06,-0.18541453878763123,-0.9390548870737288
6.394484054287954e-06,0.010622696341506047,-0.8718060029058563
1.0269170021734489e-05,-1.3773540697868465,1.0233651627854496
7.032031875066264e-06,0.7068356315677276,0.3292287338856532
1.952770471991121e-05,0.4100731925288669,-1.0595720844076637
5.1025943337552455e-05,0.2611374789906832,-0.9954575350034158
1.4475156780866211e-05,-0.052404325424819986,-0.429725366284218
1.2006809965073158e-05,0.03514917557500091,-0.20753759370894542
5.12464824211351e-05,0.42453118316977145,-0.5054119869634834
0.00015138052523839835,0.24448238652259827,-1.4941272033492285
0.00010489871697263627,-0.2589921922002016,-1.6913984387726464
3.28356772822104e-05,-0.370049900755211,-1.1665809138963634
1.274598973761155e-05,0.12548143125832,-0.42651636498957446
3.344626226234603e-05,-0.8319576456495485,0.028589139016041987
3.105237422963505e-05,0.5024221820737773,0.22827661800250176
8.721874221164949e-05,-0.4442478093135484,-0.8548951984485766
0.0005957764825664553,-0.08645036828231221,-1.5642076190116432
9.259551246233402e-05,0.3287539259892796,-1.2182891145368173
4.3162255801218855e-05,-0.046208093213016915,-0.8906408523452591
6.349714065624336e-05,-0.09089278601729765,-0.6891084360291999
0.00025272243277357233,-0.23397488553291398,-1.3627247062268548
5.2981238340739485e-05,-0.030172618751420927,-0.2123483486737392
0.00010322814265926357,-0.37809704067294436,-0.7357042937941616
0.00020478629542598526,-0.2950614822843323,-1.064810509519412
0.0003892878507552919,-0.1772966822095134,-1.546624037038163
0.0005860233009951502,0.29537596564348395,-0.7224189339919738
0.0007243473201118133,0.2835174405330348,-0.5319344168124247
0.0006736954794684222,0.12605678181019891,-1.39342998902098
0.0008937871608768041,-0.7739373895161642,-0.5125612864470925
0.00017591474986494688,-0.7677533589991379,0.7925884478298459
0.00021190035613338822,0.8051290348300544,0.27353420791715477
0.0004814907004812796,0.8965272346431852,-0.2580902426015008
0.00032730061410114677,1.1082508995675489,1.3928183133198058
0.00022388271209198085,0.060093905336103766,-0.41544860379358495
0.00042795618377354923,-1.2141651882177513,2.499149482866933
0.001744462977231881,0.7940765182236981,-0.17913658595989412
0.000417787687981252,-0.17740125777511132,-0.5610600862934487
0.0024510107014252855,-0.041608163160317194,-0.8530847894184448
0.0025767281825234746,0.12889839840633985,-1.222256811633216
0.0022412292719573112,-0.07729994741176292,-1.1566291638098172
0.001838777866758718,-0.13952889751862008,-0.8979508201612996
0.0009754307958148198,0.3508529763321662,-1.15728028795723
0.0009930850415447658,-0.7287224668216763,0.04398062623979282
0.003001396570839509,0.7034474834879351,-0.4316819568850665
0.0018015688472787228,-0.27080145890489604,-1.141623041033352
0.006624244132614937,-0.5569516308223471,-0.7048839002719545
0.017948037008459497,-0.38342203496333227,-0.6741088527409826
0.029363669090929138,-0.24041153227339107,-1.4658926039058635
0.017912499361068753,0.9025097995876206,-0.37497163285245483
0.007281412020004317,0.7281629738011618,-0.4516043761236084
0.011363899816329293,-0.4396526154349114,-0.911247284570833
0.009072039531770382,-0.1291246715561648,-1.1340786307376123
0.0038671053880806236,-0.3472291025424005,-0.50532488333707
0.003622677902646282,0.532010518173029,-0.7521652580318747
0.014812029308215865,0.8954252721576147,-0.47885771790584686
