variancia_ao_quadrado,curtose,beta,alfa,beta_calc
0.13327637610203247,-0.38472918752149354,-1.3076740558782851,1.4745103675245441,1.9490207350490882
0.21284284048868576,-0.9869503459046034,-1.6490629210097734,1.3202891840754334,1.6405783681508668
0.14627156284353215,0.27465574838011975,-0.07596051929151315,1.3595551183155574,1.7191102366311148
1.0084244051807447,-1.235901359387256,-0.04216785635107345,1.4346309441844307,1.8692618883688614
0.09383108270585712,-0.4919733206729435,0.5324926915954181,1.413764721812102,1.8275294436242042
0.7496764287546775,-0.9729530271224212,0.42685523597672415,1.3506937934390115,1.701387586878023
0.12507414434536507,-0.8110618975378081,0.45734338503298955,1.540211805356076,2.080423610712152
0.01666838576381124,1.6963637760345716,-1.504969962341511,1.116558637218017,1.233117274436034
0.5888947733685055,-0.7735904730615704,-2.481313182508277,1.4408029529380475,1.881605905876095
0.12380939400851478,-0.800131365038991,-1.1514118771377897,1.5345581224441922,2.0691162448883844
11.344915092048707,-1.3362551844660795,-2.2297774941930184,1.3204545609551344,1.6409091219102687
6.409066980779573,-0.6597198469925489,-1.0202578302622969,1.7110821816709125,2.422164363341825
6.8490265239119195,-0.2077788465279573,-2.0614818282544434,1.557748285230259,2.115496570460518
414.74167574257905,-1.6540266064572486,-0.910093098152664,1.5259530636788778,2.0519061273577557
9.35688248926958,-1.1332105973383346,-1.2901434220887267,1.3022992334207544,1.6045984668415088
3.9090690264573467,0.6943467346655487,-1.143258681331142,1.3285676486948041,1.6571352973896083
1.3314039533861877,1.8433599176125997,-1.6756976187768693,1.5367298651039873,2.0734597302079747
2.519002704523009,-0.07435679375420445,-1.2290160590601642,1.3761824148612196,1.7523648297224392
4.46080863189801,-0.7146589607523532,-1.9140366934856858,1.605047502612109,2.210095005224218
2.959073919270902,1.1338452710405251,-0.6439804815934542,1.5503864407455072,2.1007728814910145
46.75686216746705,-1.0665461363744808,-1.7956819297900284,1.41147002358574,1.82294004717148
33.91731618938911,1.1777251095535042,-1.7822125443702366,1.4665629224762975,1.933125844952595
103.5528123225611,-0.4141619518351338,-1.696317765944762,1.4818331124095812,1.9636662248191623
2953.2928094595486,-0.9456937902002664,-1.6637769187576956,1.5593538454165263,2.1187076908330527
319.83486413445854,-0.4477529721458984,-1.721600071653527,1.5108069065526823,2.0216138131053647
3182.9070087773985,-1.249107007662964,-1.6805339515529003,1.6249531575692213,2.2499063151384426
44.873293511042085,-0.18462280755825367,-1.8324781008929039,1.356284764038535,1.7125695280770699
20.73799351647483,-0.5965948622263033,-1.8064127407583839,1.34810829048936,1.69621658097872
48.12063110877162,-0.4397714881858694,-1.8663416024389181,1.622546835749367,2.245093671498734
5.874796885124872,-0.10609064867922768,-1.799889001556481,1.3826058976717486,1.7652117953434971
217.34347403443462,-0.24504773343438835,-1.8792301868918992,1.4099033398963277,1.8198066797926553
14887.718058777435,-1.2654742298921133,-1.770383373746689,1.4386084352640212,1.8772168705280423
35987.31230115538,-1.5356478002163696,-1.7545069986012227,1.5822705099951675,2.164541019990335
1995.5224605775327,-0.17425281209933807,-1.6876338432156495,1.5004595910290777,2.0009191820581553
214.57560621737463,-0.0883817529007449,-2.0948437543957694,1.4143652120287245,1.828730424057449
611.5481713520434,-0.6663202101070111,-1.9992017826358548,1.4909128367126523,1.9818256734253046
1850.7048387236082,-1.3848109964589659,-1.7011658121519488,1.3817390954037165,1.763478190807433
16434.41706410269,-1.082356070100626,-1.638508227862488,1.583261098882907,2.166522197765814
92251.43695666458,-1.5158938340736068,-1.6352131102973244,1.5588886618539062,2.1177773237078124
3711.74426487201,0.13036280043352022,-1.8541453599687947,1.4690630454010856,1.9381260908021711
18924.45693739849,0.045377641873433294,-1.881161092639485,1.4441488828882214,1.8882977657764428
17078.368495136732,-0.34968697427624873,-1.8502326767188015,1.4572695130338025,1.914539026067605
984.7493894806572,-0.40977760431736066,-1.9887070963516815,1.3808106551253876,1.7616213102507752
7472.920862122292,-0.15508543602819325,-1.9655265989446247,1.4779340927367042,1.9558681854734083
19098.00750926828,-0.5254148203250244,-2.348890350307561,1.4077377773702244,1.8154755547404489
28655.3417964113,-0.21053102709674754,-1.99844885344192,1.4518243168419107,1.9036486336838214
102184.18426492256,-1.4442282569947504,-2.0567568333457293,1.5305193037562073,2.0610386075124145
4154.070472511097,-0.5697592156289346,-1.9047222583809524,1.357339226943596,1.714678453887192
26333.03018392899,0.36157138429981606,-1.6025132149597252,1.5180243494992385,2.036048698998477
24186.70062876856,-0.7754249739732204,-2.0108034585005634,1.3880192920138812,1.7760385840277624
528537.5258732066,-1.2920165458777455,-1.9776207733944742,1.4641635411619123,1.9283270823238245
158298.18603078037,-0.5655073891385869,-2.0434441659126543,1.4999312619018585,1.999862523803717
2582137.975107497,-0.5861613920758075,-1.7451613633438976,1.5096558890197578,2.0193117780395156
67765.9951864972,-0.7969239359571079,-1.7931603924115511,1.454474227081524,1.9089484541630481
2388506.807272652,-1.0294931687962081,-1.9736980527333459,1.5383353420174506,2.076670684034901
38348.52066890082,-0.5042083273385067,-1.8571615538549373,1.4698933086239732,1.9397866172479463
143178.81254996263,-0.5417970522353404,-1.84062452699802,1.481358302401708,1.9627166048034161
2123834.204938087,0.3180014094480508,-2.3454198286328003,1.5459061479932508,2.0918122959865015
