s2,psi
0.00045671925661808194,0.433809458993933
0.00023524685019674004,0.2756527564979284
0.023655971782190165,0.23045634578791602
0.2561318387616769,0.41857389779163157
0.2822355589014299,0.33533663781039447
0.0,0.3449286264715957
0.015641851458650845,0.5128859575691619
0.02735245617067101,0.3263597578580669
0.055040445382453944,0.3953875407788281
0.0007286471044729258,0.44922881749023297
0.1058331820565707,0.32417008114498236
0.04039293364285419,0.3419369817920636
0.00429827184647553,0.2964232814158693
0.0088999418289606,0.2822850177821907
0.023060610499703087,0.3479547780056044
0.004422738705979028,0.39841155863238154
0.004448210290795675,0.3269739203966106
0.0046232775590603365,0.3827741969750763
0.013582530036194146,0.4320943894070678
0.09148980829649396,0.4440844796647638
0.0050668390913789505,0.3919190023697133
0.00029292290002946267,0.30813692250420316
0.006097093699881705,0.42899785205598356
0.005583712740538162,0.30821632556876977
0.060551239429960185,0.31209118535812863
0.0017580976029279221,0.3639501412671352
0.0005191558796184482,0.3926718075888826
0.7502134995641216,0.3454503848792478
0.6974203320966478,0.2833681569529791
0.06365932235293466,0.3486619798083842
0.31981954860891704,0.3743128490499899
0.002679664613731678,0.35976906898541994
0.03141664782800841,0.3312045424229135
0.2418739786324171,0.34625945501779765
0.147956818095509,0.28480726833647446
0.05026499065569475,0.3522290051089546
0.0314999931640054,0.3932063360099073
0.0237166831969248,0.28637972927249095
0.21684813963857688,0.31904523313622446
0.009731934870396572,0.3605454896290215
0.08292040860100322,0.329344887141567
0.04233894576841266,0.3704681626481207
0.10739915774031109,0.3337574368358465
0.04282564311698998,0.2919541765315525
0.01791155826252215,0.3104593518529067
0.006349956675514682,0.35559000045077754
0.10672565113868764,0.2909305065619504
0.04092686343479006,0.2865830713628569
0.06943181960642258,0.33699849856941405
0.15465639125456965,0.3549746948656639
0.05110926076433911,0.3570992442004442
0.0017504275114389554,0.31264775471476586
0.07827602997611278,0.38210510013382565
0.28403012750260054,0.28045008368137353
0.03299109800617596,0.29525615957469964
0.0017962655435282318,0.29090056255493363
0.056185065086847626,0.3172860898186126
1.0,0.2629978503999584
0.029968553128552577,0.31972307111027015
0.06986581799181425,0.31907077656434185
0.06961818099086986,0.2653174723929423
0.05472963059131812,0.2975493019383841
0.009150060895751171,0.2713896271425088
0.02795254833622324,0.2890628465109599
0.05694318707568046,0.26726146987416527
9.072114096128874e-05,0.2917460428742124
0.0005177883531430807,0.3047600747900546
0.09491656301761023,0.3135280028040823
0.0735043859343762,0.2649419776807837
0.06739123280119518,0.2542571793433432
0.2652062452510837,0.2958856044442922
0.2809544607515934,0.30836804970043524
0.007100288764705204,0.2909583705614579
0.052520406364197095,0.30251071850408995
0.0009922466708486538,0.28794998662454485
0.010323884654782258,0.28694728056231833
0.3294279711212225,0.29071512904159513
0.006889348743227185,0.26000125550477615
0.0027916741813562517,0.26859831826136843
1.7403611505358143e-05,0.28558760466485433
