s2,psi
0.00045671925661808194,0.433809458993933
0.00023524685019674004,0.2756527564979284
0.023655971782190165,0.23045634578791602
0.2561318387616769,0.41857389779163157
0.2822355589014299,0.33533663781039447
0.0,0.3449286264715957
0.015641851458650845,0.5128859575691619
0.02735245617067101,0.3263597578580669
0.055040445382453944,0.3953875407788281
0.0007286471044729258,0.44922881749023297
0.1058331820565707,0.32417008114498236
0.04039293364285419,0.3419369817920636
0.00429827184647553,0.2964232814158693
0.0088999418289606,0.2822850177821907
0.023060610499703087,0.3479547780056044
0.004422738705979028,0.39841155863238154
0.004448210290795675,0.3269739203966106
0.0046232775590603365,0.3827741969750763
0.013582530036194146,0.4320943894070678
0.09148980829649396,0.4440844796647638
0.0050668390913789505,0.3919190023697133
0.00029292290002946267,0.30813692250420316
0.006097093699881705,0.42899785205598356
0.005583712740538162,0.30821632556876977
0.060551239429960185,0.31209118535812863
0.0017580976029279221,0.3639501412671352
0.0005191558796184482,0.3926718075888826
0.7502134995641216,0.3454503848792478
0.6974203320966478,0.2833681569529791
0.06365932235293466,0.3486619798083842
0.31981954860891704,0.3743128490499899
0.002679664613731678,0.35976906898541994
0.03141664782800841,0.3312045424229135
0.2418739786324171,0.34625945501779765
0.147956818095509,0.28480726833647446
0.05026499065569475,0.3522290051089546
0.0314999931640054,0.3932063360099073
0.0237166831969248,0.28637972927249095
0.21684813963857688,0.31904523313622446
0.009731934870396572,0.3605454896290215
0.08292040860100322,0.329344887141567
0.04233894576841266,0.3704681626481207
0.10739915774031109,0.3337574368358465
0.04282564311698998,0.2919541765315525
0.01791155826252215,0.3104593518529067
0.006349956675514682,0.35559000045077754
0.10672565113868764,0.2909305065619504
0.04092686343479006,0.2865830713628569
0.06943181960642258,0.33699849856941405
0.15465639125456965,0.3549746948656639
0.05110926076433911,0.3570992442004442
0.0017504275114389554,0.31264775471476586
0.07827602997611278,0.38210510013382565
0.28403012750260054,0.28045008368137353
0.03299109800617596,0.29525615957469964
0.0017962655435282318,0.29090056255493363
0.056185065086847626,0.3172860898186126
1.0,0.2629978503999584
0.029968553128552577,0.31972307111027015
0.06986581799181425,0.31907077656434185
0.06961818099086986,0.2653174723929423
0.05472963059131812,0.2975493019383841
0.009150060895751171,0.2713896271425088
0.02795254833622324,0.2890628465109599
0.05694318707568046,0.26726146987416527
9.072114096128874e-05,0.2917460428742124
0.0005177883531430807,0.3047600747900546
0.09491656301761023,0.3135280028040823
0.0735043859343762,0.2649419776807837
0.06739123280119518,0.2542571793433432
0.2652062452510837,0.2958856044442922
0.2809544607515934,0.30836804970043524
0.007100288764705204,0.2909583705614579
0.052520406364197095,0.30251071850408995
0.0009922466708486538,0.28794998662454485
0.010323884654782258,0.28694728056231833
0.3294279711212225,0.29071512904159513
0.006889348743227185,0.26000125550477615
0.0027916741813562517,0.26859831826136843
1.7403611505358143e-05,0.28558760466485433
0.0002740414919016568,0.528748900403808
2.615812731369159e-05,0.5207028081758509
0.0018419491279644466,0.5562377414644019
8.188802782541878e-05,0.5327106334353017
3.34752880901421e-05,0.5845860950731926
0.0004848522373643211,0.5170105293144426
0.004099997872543503,0.5536666151668759
0.0020826471984056166,0.5448765054002049
0.0027462150726164695,0.5494131749611192
8.343902128216068e-05,0.5325117180463124
0.0013334449371808807,0.5094951660684225
3.303902049192461e-05,0.5329003459287543
0.0008110442535121556,0.5512241284187932
0.00029537544467956846,0.5043698447048344
0.0007548479683870398,0.5767639956540349
0.0028720278486645493,0.4952289826767652
0.0011468497559871688,0.5731020805897146
0.0,0.538934016928207
0.00038798168518908995,0.535613712299899
0.0008922402527507428,0.5409791512059307
0.0040978760115438165,0.35018681339586294
0.0005058914513168089,0.3474815047605019
7.174372443010136e-05,0.3866059513576224
0.008811747141139204,0.39907391319604063
0.0061093975354193355,0.37167051353141084
0.012205542670047653,0.38004699527236946
0.0007633778129396926,0.3768721016491379
0.0057808741842764475,0.34190323150580987
0.00826993241531932,0.3566095448435047
0.004695322560455775,0.3824851864779041
0.027289964842520838,0.33421299105647595
0.09218809938861401,0.36933292639842447
0.05350885240921581,0.32353443757507716
0.02055201254213336,0.3487789120341065
0.024173005052415354,0.35554356813877086
0.0007097424010835912,0.3557165104982658
0.008538030971481701,0.3696380892055805
0.011534130689633172,0.33577432703700055
1.5694504996687756e-05,0.3570699248653115
0.02558157520710814,0.399787268399275
0.1655120220978669,0.24370218080452208
0.37481411303953954,0.2736236166347101
0.06258109878296245,0.2542635487899622
0.016866729208353335,0.2827278053024397
0.05040579631642076,0.3367321229779603
0.35168314037418097,0.3003547332047927
0.06685277667532946,0.25750612174131476
0.0016091018613241922,0.2645510321871518
0.7425033576503848,0.29672902635737125
0.07798362621826158,0.2854040534324776
1.0,0.2904427964029497
0.41906785866856944,0.28610656904437526
2.100429290337858e-05,0.2562910593897971
0.20031269232933732,0.26842225752617155
0.014268203112518628,0.29832708357800897
0.11592200689079911,0.3088773059481176
0.0707029954399918,0.29732555019427087
0.36810688006114295,0.27334405979998366
0.8615778124928798,0.27317592070900065
0.011215561475177466,0.2881398716860898
0.032095629996307724,0.6550273420747955
0.032095629996307724,0.6366300269882061
0.032095629996307724,0.6621799436376508
0.032095629996307724,0.6881257175297858
0.032095629996307724,0.5979913736515151
0.03209562999630773,0.6360703130692799
0.032095629996307724,0.5835208571204539
0.032095629996307724,0.6597824584988439
0.03209562999630773,0.6493997148404311
0.03209562999630772,0.6244244832747223
0.009347551625503268,0.574970370254863
0.009347551625503272,0.5524735637137648
0.009347551625503272,0.5743758440606515
0.009347551625503277,0.5718706084693598
0.009347551625503268,0.5645369208367867
0.009347551625503277,0.5602222304465039
0.009347551625503272,0.5071986440156904
0.009347551625503268,0.5965715966408819
0.009347551625503268,0.4899806185217361
0.009347551625503268,0.5893804013717525
0.0,0.4110767072111785
5.078093884890352e-19,0.4171059457974964
7.617140827335528e-19,0.4240812267314686
7.617140827335528e-19,0.37364224527193307
5.078093884890352e-19,0.43695961266187017
7.617140827335528e-19,0.3682576472470418
5.078093884890352e-19,0.4216491500943036
7.617140827335528e-19,0.4036305111679845
5.078093884890352e-19,0.38574125201771803
0.0,0.3987199726913577
1.0,0.8502414897710769
0.999999999999999,0.8244048505954176
0.999999999999999,0.8819739290235378
1.0,0.8013214726818664
1.0,0.7923340897024486
0.9999999999999992,0.8897330446202909
1.0,0.8926359523557712
0.999999999999999,0.8888772416854454
1.0,0.8817742439141456
1.0,0.8493167664173378
0.441428093892722,0.8038414766427744
0.4414280938927216,0.8456650734832374
0.4414280938927216,0.8331356347317261
0.4414280938927214,0.795744366488014
0.4414280938927216,0.7803274560531755
0.4414280938927214,0.7705278109314286
0.4414280938927214,0.830030514559734
0.4414280938927216,0.8377821779640525
0.4414280938927216,0.7803655684307395
0.44142809389272175,0.8450098743780015
0.098674768402206,0.7123876383783312
0.098674768402206,0.7515118985233251
0.098674768402206,0.7456287560362008
0.09867476840220596,0.689366194142106
0.098674768402206,0.7274366758504732
0.098674768402206,0.6600163353177108
0.098674768402206,0.7413485069467408
0.098674768402206,0.745981193871204
0.098674768402206,0.7034846525272778
0.098674768402206,0.7299701209968151
0.6281553479131701,0.7804261416027878
0.25959282871114875,0.6191725392950331
0.058737607969796546,0.6660921642086427
0.38306608092198374,0.6310650240009698
0.0,0.18654387245449192
0.014654931741718958,0.5619821092299281
0.3550522960676947,0.7416524013090856
0.19988137896161473,0.6514856194007372
0.11568343732660336,0.6418174132532996
0.06143728717067724,0.6834265913127723
0.4362032918716581,0.7207410497543314
0.5784970731979261,0.812635041620947
0.44332167317566823,0.8187852416355756
0.5977783625416284,0.7641835354250089
0.6279774974773339,0.7994376387830017
0.39720816719541086,0.823853775903419
0.5044572344800546,0.7854051052477418
0.7953198892727422,0.8253901366997765
0.4218722613592841,0.7323837495639105
1.0,0.7203178061457441
