variancia_ao_quadrado,curtose,beta,alfa,beta_calc
1.039843069374616,0.14724912895587217,-0.12884781229112863,0.5130816177123233,0.026163235424646603
0.9922286421077732,-0.02586067014273663,0.2147517984814125,0.5160175389256008,0.03203507785120152
0.949859780113604,0.018157231075146107,-0.13828298874045708,0.509964161323113,0.019928322646225904
1.0107934656272464,-0.021131484893775365,0.055417659550837994,0.5066481402735156,0.013296280547031136
0.9664265857666385,0.0032715321314720214,-0.05221074837384293,0.4988548930805518,-0.002290213838896382
0.9573419214163269,-0.04515955728426402,-0.10591783557210488,0.49528334920047146,-0.009433301599057087
1.009101424570686,-0.08564977554035336,0.024599733009908586,0.5289055360444898,0.05781107208897951
0.9864985957160415,0.006493182304661893,0.11848312145829784,0.4919672918433467,-0.016065416313306602
0.999209443846211,-0.07399753393931308,0.17248903384445913,0.462220790429362,-0.07555841914127603
1.0502212278704834,-0.07315055555917516,0.1605663507488162,0.49099573116151374,-0.018008537676972525
0.9861309552220132,-0.019099908535238352,0.029774258640117734,0.5041937298772585,0.008387459754517046
1.0135604909352653,-0.02383106182589767,-0.17210236217123742,0.5040800371971803,0.008160074394360617
0.9679560509920143,-0.0367186153912229,-0.18178381914059505,0.5074368086249861,0.01487361724997216
1.014319002312849,-0.07752268904918713,-0.007384229419584165,0.5064590281965957,0.012918056393191435
0.9770587623443053,0.040694503497761936,-0.2503848822487933,0.4899081665054906,-0.020183666989018745
0.9710617151173797,-0.06177790824225449,0.059894155705578545,0.49914466738808766,-0.0017106652238246811
1.0265754730831118,-0.028365190663278472,-0.078029622832683,0.4785175932588495,-0.04296481348230097
0.97031615966073,0.09451875231655693,-0.11563825693857399,0.5177667373054312,0.035533474610862426
1.0324193187028154,0.023781087027798797,-0.03679704980044185,0.5173104872295998,0.03462097445919965
0.9871275043069436,0.03043877897448155,-0.03083853239799439,0.49621615068374847,-0.0075676986325030615
1.0621135854698915,-0.09745446086347531,-1.264722832534273,1.0413527751635085,1.082705550327017
1.3398716159494648,-0.13941097106910094,-1.1079439797989608,1.0137316738320448,1.0274633476640895
0.7806296354311704,-0.11089838639666372,-0.8163040312723493,0.9406377169646434,0.8812754339292868
1.4222188920216468,-0.09904225723617577,-1.4367984981760342,1.0362468583130002,1.0724937166260005
1.0414372274747428,-0.0449889867243094,-0.8694232158193947,0.9877182000608201,0.9754364001216402
0.7303672343813786,0.006789082270096447,-0.8314660750405498,0.9974545792201132,0.9949091584402263
0.6891560131892083,-0.0003529848046857076,-1.0374150889954625,0.9906519789070485,0.981303957814097
1.0876574412974547,0.10651465471089194,-1.0278920788957735,1.0151186933765892,1.0302373867531784
1.2816897209094333,-0.03221363342507866,-1.2514431731325795,1.0303873136630604,1.0607746273261207
0.8806525828937738,0.029431277192569105,-0.7824803628845333,1.0119012563775822,1.0238025127551644
0.6171029594705292,0.006657786138031252,-0.8914202795636037,0.9269067613581572,0.8538135227163144
0.8958734015027957,0.13577398571035548,-1.0382915659671235,1.008685765699691,1.017371531399382
1.4265454781409193,-0.0005324883656583346,-1.3285229983508848,1.0482981933263777,1.0965963866527555
1.0247483719173962,-0.12284734994944646,-0.95771588478214,0.9849122576813605,0.969824515362721
1.3501123983136223,-0.2042588915682666,-1.0936106729935378,0.9808748331423556,0.9617496662847111
0.7548605752759985,0.006489017609561998,-1.2985332520408044,1.0045151213260723,1.0090302426521447
0.8162665329477241,0.04651716019812557,-0.932119663939276,0.9995494702101637,0.9990989404203274
0.7155723900790383,0.21930316248080794,-0.8398759498974189,0.9742527879453957,0.9485055758907914
1.0348805064779214,0.02059928644514608,-0.8523269358159139,1.020787858269403,1.041575716538806
0.8752965210590116,-0.13551709540768986,-1.3815254629286315,1.015100093741528,1.030200187483056
3.4104533680887656,-1.3376525264868881,-2.0134900127757165,1.4842562178973449,1.9685124357946897
0.08686920385568969,-0.10221551075105983,-1.9753367890664846,1.4095964325280488,1.8191928650560976
0.2556432564549378,0.19787099058722024,-1.8680262298714072,1.4970031524538419,1.9940063049076837
1.0512690141553511,-0.377579236272203,-1.6668780334057471,1.5063972258112908,2.0127944516225815
0.6498010042920813,0.5061761755107703,-1.87694602297422,1.4752825521644235,1.950565104328847
8.449517793501974,-1.4058383194058723,-2.1396261908918555,1.5400558940763887,2.0801117881527773
0.16492903289027108,-0.8901074188390798,-1.9527233941627646,1.4512316892238908,1.9024633784477816
0.28131631140010754,0.36530548955032494,-1.8212882665737529,1.4632606170924565,1.926521234184913
0.11651941739718288,0.07192194382253403,-1.8906732376274586,1.4541849074723294,1.9083698149446588
1.5536952950703862,-0.6786043316599355,-1.6985064667354683,1.5102384988251834,2.0204769976503667
0.7820512772879955,-0.3034476859862578,-1.9564454274099512,1.504900483319142,2.009800966638284
1.9603788411864924,-1.0092207512681666,-1.995787223841387,1.49061663626316,1.9812332725263202
3.069531140814034,-1.2685647783976626,-1.9504749035941096,1.5070635150463432,2.0141270300926863
0.3459126921579092,-0.7512928700105639,-2.1487121747773394,1.5137809802347875,2.027561960469575
0.8612378006740887,-0.34299979668226976,-2.0265618165752484,1.5072818291945234,2.0145636583890467
0.35774003822661127,-0.2978799909860741,-2.220758402651367,1.4603022945862778,1.9206045891725556
0.6421313301875868,-0.32978459361066914,-1.9173263478814433,1.4390746790193445,1.878149358038689
0.5161588699181192,-0.8506460494978851,-2.285696803359993,1.4863688383430205,1.972737676686041
0.7622642904843984,-1.0070788884929336,-2.0720120983622725,1.4752202077570082,1.9504404155140165
1.3985936514211181,-0.9650228821820326,-1.9753637938801258,1.5362099874100477,2.0724199748200953
